File name	Work ID	Wikipedia link	Full Sanskrit title	Paired Sanskrit English Delivered	Aligned lines	Alignment quality	Source/copyright Sanskrit	source/copyright English	Editor 	Author(s)	Translator (if available)	not before	not after	length (tokens)	Note	Translation available	PDF on Google Drive	Translation details (if no PDF available)	assigned	completed
SA_T11_n2848u	T11n2848u		Bauddha manīṣā- Bauddheṣu Pramāṇamīmāṃsā											1,623.00						
SA_T11_n2859u	T11n2859u		Anupalabdhirahasya							Jñānaśrīmitra		980	1040.0	1,608.00						
SA_T11_n2992u	T11n2992u		Viśālāmalavatī Pramāṇasamuccayaṭīkā							Jinendrabuddhi				11,711.00						
SA_T11_n634u	T11n634u		Nyāyapraveśakasūtra											688.00						
SA_T11_pramanvu	T11pramanvu		Pramāṇavārttika							Dharmakīrti				12,303.00						
SA_T11_prpva	T11prpva		Pramāṇavārttikālaṃkara							Prajñjākaragupta										
SA_T11_ratksanu	T11ratksanu		Kṣaṇabhaṅgasiddhi Vyatirekātmikā							Ratnakīrti		1000	1099.0	2,390.00						
SA_T11_rvadrahu	T11rvadrahu		Vādarahasya [Udayananirākaraṇa]							Ratnakīrti (?)				9,913.00						
SA_T11_samtasi	T11samtasi		Saṃtānāntarasiddhi				Tyler Neill			Dharmakīrti										
SA_T11_sbpramvu	T11sbpramvu		Pramāṇavārttikaṭīkā							Śākyabuddhi		700	799.0	11,200.00						
SA_T12_n2957u	T12n2957u		Vṛttamālāstuti							Jñānaśrīmitra		980	1040.0	8,958.00						
SA_T12_n801u	T12n801u		Chandoratnākara							Ratnākaraśānti				8,118.00						
SA_T13_bghsic_u	T13bghsic_u		Siddhārthacaritrakāvya							Buddhaghoṣa				4,917.00						
SA_T13_davyasou	T13davyasou		Yaśodharācarita							Davuldeṇa Jñāneśvara Mahāsthavira				829.00						
SA_T13_n2940u	T13n2940u		Triratnasaundaryagāthā											4,159.00						
SA_T13_n2976u	T13n2976u		Saṅgītamālikā											208.00						
SA_T13_n3004u	T13n3004u		Paścāttāpa											167.00						
SA_T13_n929u	T13n929u		Saundarananda Mahākāvya											12,404.00						
SA_T14_bsa044_u	T14bsa044_u		Kriyāsaṃgrahakārikā							Nāgārjuna				91.00						
SA_T14_bsu059_u	T14bsu059_u		Samyaksambuddhabhāṣita pratimālakṣaṇa											496.00						
SA_T14_n1279u	T14n1279u		Ātreyatilaka											1,355.00						
SA_T14_n1282u	T14n1282u		Pratimālakṣaṇavivaraṇa											687.00						
SA_T14_nagcitpu	T14nagcitpu		Citralakṣaṇa							Nagnajit				2,996.00						
SA_T14_stuplaku	T14stuplaku		Stūpalakṣaṇakārikāvivecana											1,451.00						
SA_T14_tarkrplu	T14tarkrplu		Pratyakṣalakṣaṇa											1,862.00						
SA_T15_bsa060_u	T15bsa060_u		Śatagāthā											1,270.00						
SA_T15_n1144u	T15n1144u		Nītiśāstra											1,435.00						
SA_T16_n1289u	T16n1289u		Tarkabhāṣāṭīkā							Śrīmokṣākaragupta				13,519.00						
SA_T16_n2875u	T16n2875u		Śvānastavakāvya											912.00						
SA_T16_n2916u	T16n2916u		Svastyayanagāthā											467.00						
SA_T16_n2959u	T16n2959u		Vajrayāna darśana mīmāṁsā											33,097.00	skip					
SA_T16_tarkrsau	T16tarkrsau		Tarkarahasya											11,749.00						
SA_T17_bsa046_u	T17bsa046_u		Yogāvatāra							Dignāga		480	540.0	72.00						
SA_T17_byogalbu	T17byogalbu		Buddhist Yoga Manual											7,430.00						
SA_T17_kukalpmu	T17kukalpmu		Kalpanāmaṇḍitikā							Kumāralāta				8,147.00						
SA_T17_matpra_u	T17matpra_u		Prasādapratibhodhava [Śatapañcāśatka]							Mātṛceta		200	300.0	1,663.00						
SA_T17_n2936u	T17n2936u		Śabdabhedaprakāśa							Maheśvara				2,355.00						
SA_T17_n2944u	T17n2944u		Viśvaprakāśa											15,041.00						
SA_T17_n958u	T17n958u		Bauddhatantrakośa I											19,263.00						
SA_T17_n996u	T17n996u		Mahāvyutpatti											11,248.00						
SA_T17_sabhivpu	T17sabhivpu		Sabhikasaugataśāsanapravrajyāvratacaraṇaparivarta											2,606.00						
SA_T17_vtrksopu	T17vtrksopu		Tarkasopāna							Vidyākaraśānti				4,631.00						
SA_XX_bowermsu	XXbowermsu		Bower Manuscript											0.00						
SA_XX_n1136u	XXn1136u		Buddhamata											0.00						
SA_XX_n1137u	XXn1137u		Nāgānanda Nāṭaka							Harṣadeva				0.00						
SA_XX_n1142u	XXn1142u		Nālandādahana											0.00						
SA_XX_n1143u	XXn1143u		Nṛtyaprasūti											0.00						
SA_XX_n2856u	XXn2856u		Kalpoktamārīcīsādhana											0.00						
SA_XX_n2898u	XXn2898u		Svapnādhyāya											0.00						
SA_XX_n2927u	XXn2927u		Buddhakapālatantra											0.00						
SA_XX_n2938u	XXn2938u		Ḍākārṇava											0.00						
SA_XX_n690u	XXn690u		Nānāsiddhopadeśa											0.00						
SA_XX_n693u	XXn693u		Advayavajrasaṃgraha [Advayavajrasaṅgraha]											0.00						
SA_XX_n740u	XXn740u		Advayasiddhi											0.00						
SA_MB_saundaryalahariHK	0		śaṃkarācārya attributed to: saundaryalaharī				Muktabodha			śaṃkarācārya attributed to					Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kaalottaratantramHK	E00012		Unknown: kāllotara				Muktabodha								Revision 0					
SA_MB_cinmantramaliniHK	E0002		prakāśānanda: cinmantramālinī				Muktabodha			prakāśānanda					"This brief tract deals with the worship of the fifteen Nityās

Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski."					
SA_MB_dattatreyabodhaHK	E0003		Unknown: dattātreyabodha				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_cinmayadiksavidhanamHK	E0004		Unknown: cinmayadīkṣāvidhāna				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_jnanadiksaHK	E0005		Unknown: jñānadīkṣā				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_jnanasiddhyagamaHK	E0006		Unknown: jñānasiddhyāgama				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_dhyanaratnavaliHK	E0008		Unknown: dhyānaratnāvali				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_matatrayaikyaprakasikaHK	E0009		aiyyaṇācārya: matatrayaikyaprakāśikā				Muktabodha			aiyyaṇācārya					Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_vijayottaratantraHK	E0010		Unknown: vijayottaratantra				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kalottaratantraHK	E0011		Unknown: kāllotara				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_aagamapraamaanyamHK	M00001		yāmunāchāryaswāmin: āgamaprāmāṇya				Muktabodha			yāmunāchāryaswāmin					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_ahirbudhnyasamhitaVol1HK	M00002a		Unknown: ahirbudhnya saṃhita Volume 1				Muktabodha								This e-text was data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.     Revision 0					
SA_MB_ahirbudhnyasamhitaa2HK	M00002b		Unknown: ahirbudhnya saṃhita Volume 2				Muktabodha								This e-text was data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.   Revision 0					
SA_MB_akulaviiratantramHK	M00003		matsyendrānātha: akulavīratantra				Muktabodha			matsyendrānātha					Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_anuttaraprakasapancasikaHK	M00004		ādyanātha: anuttaraprakāśapañcāśikā				Muktabodha			ādyanātha					This e-text was data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski. .   Revision 0					
SA_MB_bhogakarikaHK	M00005		sadyojyoti: āṣṭaprakaraṇa bhogakārikā				Muktabodha			sadyojyoti					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_moksakarikaHK	M00006		sadyojyoti: āṣṭaprakaraṇa mokṣakārikā				Muktabodha			sadyojyoti					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.      Revision 0					
SA_MB_nadakarikaHK	M00007		rāmakaṇṭha: āṣṭaprakaraṇa nādakārikā				Muktabodha			rāmakaṇṭha					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_paramoksanirasakarikaHK	M00008		sadyojyoti: āṣṭaprakaraṇa paramokṣanirāsakārikā				Muktabodha			sadyojyoti					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_ratnatrayapariksaHK	M00009		śrīkaṇṭha: āṣṭaprakaraṇa ratnatrayaparīkṣā				Muktabodha			śrīkaṇṭha					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_tattvaprakasaHK	M00010		bhojadeva: āṣṭaprakaraṇa tattvaprakāśa				Muktabodha			bhojadeva					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_tattvasamgrahaHK	M00011		sadyojyoti: āṣṭaprakaraṇa tattvasaṃgraha				Muktabodha			sadyojyoti					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_tattvatrayanirnayaHK	M00012		sadyojyoti: āṣṭaprakaraṇa tattvatrayanirṇaya				Muktabodha			sadyojyoti					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_brhattantrasaaraHK	M00013		kṛṣṇānanda āgamavāgiśa: brhattantrasāra				Muktabodha			kṛṣṇānanda āgamavāgiśa					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_cidgaganacandrika-HK	M00014		śrīvatsa: cidgaganacandrikā				Muktabodha			śrīvatsa					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_diiksaaprakaasaHK	M00015		raghunandanaprasāda śukla: dīkṣāprakāśa				Muktabodha			raghunandanaprasāda śukla					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_Isaanapaddhati-I-HK	M00016		īśānaśivagurudeva: īśānaśivagurudevapaddhati Volume 1				Muktabodha			īśānaśivagurudeva					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_isaanagurudevapaddhati-II-HK	M00017		īśānaśivagurudeva: īśānaśivagurudevapaddhati Volume 2				Muktabodha			īśānaśivagurudeva					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_iisaanagurudevapaddhati-III-HK	M00018		īśānaśivagurudeva: īśānaśivagurudevapaddhati Volume 3				Muktabodha			īśānaśivagurudeva					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.					
SA_MB_IPV_HK	M00019		abhinavagupta: īśvarapratyabhijñāvimarśinī				Muktabodha			abhinavagupta					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_IPVV_1_hk	M00020		abhinavagupta: īśvarapratyabhijñāvivṛtivimarśinī Volume 1				Muktabodha			abhinavagupta					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_IPVV_2_hk	M00021		abhinavagupta: īśvarapratyabhijñāvivṛtivimarśinī Volume 2				Muktabodha			abhinavagupta					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_IPVV_3_hk	M00022		abhinavagupta: īśvarapratyabhijñāvivṛtivimarśinī Volume 3				Muktabodha			abhinavagupta					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_IISVARASIDDHI_hk	M00023		utpaladeva: īśvarasiddhi				Muktabodha			utpaladeva					Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0					
SA_MB_jnaanakaarikaaHK	M00024		matsyendrānātha: jñānakārikā				Muktabodha			matsyendrānātha					Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kaamakalaavilaasaHK	M00025		puṇyānanda: kāmakalāvilāsa				Muktabodha			puṇyānanda					Revision 0					
SA_MB_kamkaalamaaliniitantraHK	M00026		Unknown: kaṅkālamālinītantra				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dycskowski.  Revision 0					
SA_MB_kaulajnaananirnayaHK	M00027		matsyendrānātha: kaulajñānanirṇaya				Muktabodha			matsyendrānātha					Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kaulopanisadsHK	M00028		Unknown: kaulopaniṣad				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.  Revision 0					
SA_MB_kramadipikaHK	M00029		śrīrasikamohana caṭṭopādhyāya: kramadīpikā				Muktabodha			śrīrasikamohana caṭṭopādhyāya					Data-entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.  Revision 0					
SA_MB_kubjikaatantramHK	M00030		Unknown: kubjikātantra				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.  Revision 0					
SA_MB_kularnavaHK	M00031		Unknown: kulārṇavatantra				Muktabodha								Revision 0					
SA_MB_LallesvarivakyaniHK	M00032		lalleśvarī: lalleśvarīvākyāni				Muktabodha			lalleśvarī					E-text transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.    Revision 0					
SA_MB_mahanayaprakasa2HK	M00033		śitikaṇṭha: mahānayaprakāśa				Muktabodha			śitikaṇṭha					The e-text was transcribed by the staff of Muktabodha under the supervision of mark S. G. Dyczkowski. To that text Dr. Dyczkowski has made corrections.					
SA_MB_mahanayaprakasa1HK	M00034		unknown (see catalog record notes): mahānayaprakāśa				Muktabodha			unknown (see catalog record notes)					The e-text was transcribed by the staff of Muktabodha under the supervision of mark S. G. Dyczkowski.     Ascribed to abhinavagupta by the T.S.S. edition editor śāstrī k. s.  but ascribed to śivānanda II by Navjivan Rastogi in his The Krama Tantrism of Kashmir pg. 257 .    Revision 0					
SA_MB_maharthamanjariHK	M00035		maheśvarānanda: mahārthamañjarī				Muktabodha			maheśvarānanda					This e-text was transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.    Revision 0					
SA_MB_makutaagamaHK	M00036		Unknown: makuṭāgama				Muktabodha								Transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski with additional corrections by Dr. Dyczkowski.					
SA_MB_mrgendraHK	M00037		Unknown: mṛgendrāgama				Muktabodha								Transcribed by the staff of Muktabodha under the directions of Mark S. G. Dyczkowski with provisional corrections by Dr. Dyczkowski.					
SA_MB_netratantra_HK	M00038		Unknown: netratantra				Muktabodha								Revision 0					
SA_MB_naresvarapariiksaaHK	M00039		sadyojyoti: nareśvaraparīkṣā				Muktabodha			sadyojyoti					Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski .  Revision 0					
SA_MB_pancaratraraksa1HK	M00040		vedāntadeśika: pāñcarātrarakṣā				Muktabodha			vedāntadeśika					Revision 0					
SA_MB_paramarthasaraHK	M00041		abhinavagupta: paramārthasāra				Muktabodha			abhinavagupta					Transcribed by the staff of Muktabodha under the supervision of Mark S. G.  Dyczkowski .  Revision 0					
SA_MB_paraatriisikaalaghuvrttiHK	M00042		Unknown: parātrīśikālaghuvṛtti				Muktabodha								The e-text was transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  Revision 0					
SA_MB_paraatrisikaataatparyadiipikaaHK	M00043		somānanda II: parātriśikātātparyadīpikā and śāktavijñāna				Muktabodha			somānanda II					"The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  

Revision 0 Jan 28, 2007"					
SA_MB_ParaatrisikaavivrttiHK	M00044		rājānakalakṣmirāma: parātriśikāvivṛti				Muktabodha			rājānakalakṣmirāma					The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  Revision 0 Jan 28, 2007					
SA_MB_purascaryaarnava-I-HK	M00045		Unknown: puraścaryārṇava volume 1				Muktabodha								The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  Revision 0 Jan 28, 2007					
SA_MB_purascaryaarnava-2-HK	M00046		Unknown: puraścaryārṇava volume 2				Muktabodha								The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  Revision 0 Jan 28, 2007					
SA_MB_purascaryaarnava-3-HK	M00047		Unknown: puraścaryārṇava volume 3				Muktabodha								The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  Revision 0 Jan 28, 2007					
SA_MB_PARAAPRAAVESIKAAhk	M00048		kṣemarāja: parāprāveśikā				Muktabodha			kṣemarāja					E-text transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.  Revision 0					
SA_MB_mahaanirvaanatantramHK	M00049		Unknown: mahānirvānatantra				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kriyaasaara2HK	M00050		nīlakaṇṭha: kriyāsāra volume 2				Muktabodha			nīlakaṇṭha					Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kalpavrksaHK	M00051		sāhib kaul: kalpavṛkṣa				Muktabodha			sāhib kaul					Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski from an unpublished saiva manuscript by sāhib kaul who lived in Kashmir in the 19th century.					
SA_MB_nityaasodasikaarnavaHK	M00052		Unknown: nityāṣoḍaśikārṇavatantra with the commentary called setubandha				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_iisvarapratyabhijnakaumudiHK	M00053		bhaṭṭāraka sundara: īśvarapratyabhijñākaumudī				Muktabodha			bhaṭṭāraka sundara					"Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.

Revision 0 february 9, 2009"					
SA_MB_saaktapramodaHK	M00054		devanandanasiṃha: śāktapramoda				Muktabodha			devanandanasiṃha					"Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.


Revision 0 february 9, 2009"					
SA_MB_taaraabhaktisudhaarnavaHK	M00055		narasiṃhaṭhakkura: tārābhaktisudhārṇava				Muktabodha			narasiṃhaṭhakkura					"Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.

Revision 0 February 9, 2009"					
SA_MB_saubhagyabhaskariHK	M00057		Unknown: lalitaasahasranaama				Muktabodha								"Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.

Revision 0 February 13, 2009"					
SA_MB_sivaagamaadimaahaatmyamHK	M00058		jñānaprakāśa - śālivāṭipuranivāsi: śivāgamādimāhātmya				Muktabodha			jñānaprakāśa - śālivāṭipuranivāsi					"Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.

Revision 0 February 13, 2009"					
SA_MB_vyomavyaapistavaHK	M00059		bhaṭṭarāmakaṇṭha: vyomavyāpistava				Muktabodha			bhaṭṭarāmakaṇṭha					"Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.

Revision 0 February 13, 2009"					
SA_MB_Pranatosini_5_BhaktiKandaHK	M00060		rāmatoṣaṇa compiler: prāṇatoṣiṇī bhaktikāṇḍa				Muktabodha			rāmatoṣaṇa compiler					Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski .					
SA_MB_pranotisini_6_HK	M00061		rāmatoṣaṇa compiler: prāṇatoṣiṇī part 6				Muktabodha			rāmatoṣaṇa compiler					Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski .					
SA_MB_paraatantraHK	M00062		Unknown: paraatantra				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_sakalaagamasaarasangrahaHK	M00063		Unknown: sakalāgamasārasaṅgraha				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_yoginiitantramHK	M00064		Unknown: yoginiitantra				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_pratisthalaksanasarasamuccayaHK	M00065		Unknown: pratiṣṭhālakṣaṇasārasamuccaya				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
